state,year,pct_male,pct_age_15_34,pct_age_65_plus,pct_black,pct_hispanic,pct_white_nh
North Dakota,2016,51.32903239458601,30.413006504310196,14.520429459049824,2.9461165908844436,3.6523593003171477,85.00318735005567
North Dakota,2017,51.23494393826271,30.043541172506295,14.963099021479872,3.1250536831603357,3.7926409472021985,84.45837820694942
North Dakota,2018,51.19463938468177,29.74112638179517,15.346248069236456,3.322755248913904,3.9887535490525776,84.00077888382789
North Dakota,2019,51.202528662186864,29.467975341877434,15.7161487657845,3.4157627624639266,4.182008160015922,83.61633260182998
North Dakota,2020,51.41354835978619,29.074622577007887,15.77781398039671,3.4806680152854867,4.355773683461119,83.68996476230915
North Dakota,2021,51.34720340573432,29.115069500322633,16.13623451442321,3.5281021925957154,4.4423906979853,83.47905221457566
North Dakota,2022,51.3115730660203,29.05514358489791,16.603030894375745,3.591676595045397,4.594228873094779,83.18821638387905
North Dakota,2023,51.29157599059096,29.074427943453845,17.006197013493622,3.7563494513512756,4.870995476613864,82.62131884897299
Ohio,2014,48.94455064384638,26.23475508231413,15.5109005905533,12.656018275161843,3.4836811865138833,80.01669398882856
Ohio,2015,48.967137786232776,26.247559113653345,15.861719459505272,12.749396312180492,3.585929309264118,79.67416990504904
Ohio,2016,48.99028870985201,26.25666018903683,16.24824957946952,12.83055241983289,3.6958830109123144,79.32483165894334
Ohio,2017,49.003729392803145,26.253730378598604,16.632983893130856,12.912120363739666,3.820377437936461,78.97088268811163
Ohio,2018,49.00883425683587,26.212167700891335,17.031798598942615,13.00552218101152,3.9498610208877882,78.62655523225453
Ohio,2019,49.022096938855334,26.21917808453413,17.475319768542867,13.081392590112587,4.062777032493547,78.30512989903738
Ohio,2020,49.33118285256883,26.00091606479989,17.4373036368315,13.188917514501252,4.437582999301934,77.74574489256581
Ohio,2021,49.33020841841811,25.894171017694774,17.84559702927959,13.270462184877521,4.558033601901604,77.42870579547679
Ohio,2022,49.31827750323839,25.98617124233728,18.266218934042264,13.342350572467982,4.705852540248273,77.08036184945921
Ohio,2023,49.31852245918546,26.019089703107984,18.742255069283853,13.424280721045893,4.8474389176590575,76.73561749661779
Oklahoma,2014,49.5428036854114,27.917086750393832,14.46756755990366,7.6696225265758,9.89117049526099,66.87545612005815
Oklahoma,2015,49.54765583485359,27.884362122869653,14.697490204622508,7.704503597733088,10.14714674628783,66.38718962551764
Oklahoma,2016,49.5409408466036,27.770934001129792,15.001134123681343,7.714943167802191,10.439334820550068,65.93782354664786
Oklahoma,2017,49.53958229632789,27.594301609568024,15.343265536269302,7.731539693136215,10.698896329623587,65.52612592733072
Oklahoma,2018,49.53262188194817,27.43624425888959,15.692579766947434,7.74202939123943,10.954718259571223,65.13003209341578
Oklahoma,2019,49.524778093436574,27.35702188212315,16.062889264357903,7.759533978543057,11.160165587894593,64.78457212859622
Oklahoma,2020,49.837134454107876,27.335864667759836,15.864864469536979,7.842462765123067,11.974930105007674,64.0258052866489
